orgao_julgador,turma,numero,classe_sigla,classe,relator,tribunal,data_julgamento,data_juntada,id_documento,possui_ementa,ementa,referencia_legislativa,url,classe_curta,area,materias,subtema,subtemas,incidentes,precisa_llm
Segunda Turma,2ª Turma,0000485-05.2025.5.19.0055,AIRO,Agravo de Instrumento em Recurso Ordinário,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9219639,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE INSTRUMENTO. INADEQUAÇÃO DA VIA RECURSAL. AGRAVO DE INSTRUMENTO NÃO CONHECIDO. I. CASO EM EXAME 1. Trata-se de Agravo de Instrumento interposto pela parte executada em face de decisão proferida por Turma deste E. Tribunal que não conheceu do Recurso Ordinário anteriormente por ela interposto, sob o fundamento de deserção. A agravante busca a interposição do presente Agravo de Instrumento para destrancar o Recurso Ordinário. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se o Agravo de Instrumento é a via recursal adequada para impugnar acórdão proferido por Turma deste Tribunal que declarou a deserção do Recurso Ordinário e, consequentemente, não o conheceu. III.",art_897_clt|trt19|trt9|b_art_897_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000485-05.2025.5.19.0055?abaSelecionada=acordaos,AI em Recurso Ordinário,,,,,Deserção / preparo / depósito recursal,
Segunda Turma,2ª Turma,0001116-90.2025.5.19.0008,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9200709,N,"DIREITO DO TRABALHO E DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. RECURSO PATRONAL. DESERÇÃO. RECURSO OBREIRO. DIFERENÇAS SALARIAIS. MULTA DO ART. 477 DA CLT. RECURSO PATRONAL NÃO CONHECIDO. RECURSO OBREIRO CONHECIDO E PARCIALMENTE PROVIDO. I. CASO EM EXAME 1. Trata-se de recursos ordinários interpostos pelas reclamadas e pelo reclamante em face da sentença que julgou parcialmente procedentes os pedidos. O recurso patronal versa sobre a admissibilidade recursal, especificamente quanto à deserção e à concessão de gratuidade de justiça. O recurso obreiro aborda diferenças salariais, aplicação de convenção coletiva, adicional de insalubridade, cesta básica, indenização por dano moral e multa do art. 477 da CLT. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (I) se o recurso ordinário das reclamadas deve ser conhecido, considerando a alegada deserção e o indeferimento da gratuidade de justiça; (II) se é devida a condenação das reclamadas ao pagamento de diferenças salariais com base no salário confessado de R$ 2.500,00 mensais, e seus reflexos; (III) se é aplicável a convenção coletiva à hipótese; (IV) se é devida a condenação ao pagamento de adicional de insalubridade; (V) se é devida a condenação ao pagamento de cesta básica; (VI) se é devida a indenização por dano moral; e, (VII) se é devida a condenação ao pagamento da multa do art. 477 da CLT. III.",art_195_clt|prgf_3_art_790_clt|art_5_cf|sumula_462_tst|prgf_1_art_195_clt|prgf_7_art_99_cpc|trt19|prgf_10_art_899_cf|art_105_cpc|art_477_clt|prgf_10_art_899_clt|prgf_8_art_477_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001116-90.2025.5.19.0008?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno)|Dano moral / existencial|Verbas rescisórias|Salário e diferenças salariais,Insalubridade,Adicionais (insalubridade / periculosidade / noturno)::Insalubridade|Verbas rescisórias::Outros,Gratuidade da justiça (pós-reforma)|Deserção / preparo / depósito recursal,
Segunda Turma,2ª Turma,0001488-39.2025.5.19.0008,AP,Agravo de Petição,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9204869,N,"DIREITO PROCESSUAL DO TRABALHO. DIREITO ADMINISTRATIVO. AGRAVO DE PETIÇÃO. RESPONSABILIDADE SUBSIDIÁRIA DO ESTADO. REDIRECIONAMENTO DA EXECUÇÃO. PRECLUSÃO. AGRAVOS DE PETIÇÃO IMPROVIDOS. I. CASO EM EXAME 1. Trata-se de agravos de petição interpostos pelos executados contra decisão que rejeitou a preliminar de ilegitimidade passiva do ente público e a necessidade de instauração de Incidente de Desconsideração da Personalidade Jurídica (IDPJ) para o redirecionamento da execução em seu desfavor. O ente público alega nulidade da decisão por ausência de instauração do IDPJ, em afronta ao art. 855-A da CLT e aos arts. 133 a 137 do CPC. Em análise conjunta, os agravantes insurgem-se contra a decisão que considerou preclusa a discussão sobre critérios de cálculo, como reajustes salariais e aplicação do reajuste do Plano Collor, sustentando que tal matéria não foi decidida na ação coletiva originária e pode ser analisada na execução individual. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão são: (I) a possibilidade de redirecionamento da execução em face do ente público, como responsável subsidiário da executada principal, sem a instauração prévia do Incidente de Desconsideração da Personalidade Jurídica; (II) a alegação de ilegitimidade passiva do ente público; e, (III) a ocorrência de preclusão quanto à discussão dos critérios de cálculo da liquidação, em especial a limitação dos reajustes salariais e a aplicação do reajuste do Plano Collor. III.",art_502_cpc|art_502_clt|art_136_cpc|art_87_clt|art_173_cf|art_794_clt|art_134_cpc|art_137_cpc|art_855_clt|art_137_cf|trt9|art_133_clt|art_134_clt|art_137_clt|art_136_clt|art_135_cf|art_134_cf|art_133_cf|art_135_cpc|sumula_333_tst|sumula_297_tst|art_135_clt|prgf_6_art_37_cf|art_86_clt|art_133_cpc|art_136_cf|trt19|prgf_1_art_879_clt|art_855_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001488-39.2025.5.19.0008?abaSelecionada=acordaos,Agravo de Petição,Terceirização / responsabilidade subsidiária,Terceirização / responsabilidade subsidiária|Execução trabalhista,,,Nulidade / negativa de prestação jurisdicional|Incidente de desconsideração da PJ|Tutela de urgência / liminar,
Segunda Turma,2ª Turma,0000036-95.2026.5.19.0060,RORSum,Recurso Ordinário - Rito Sumaríssimo,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9254136,N,"DIREITO PROCESSUAL DO TRABALHO. RECURSO ORDINÁRIO. DESERÇÃO. AUSÊNCIA DE PREPARO. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto pela reclamada, sem a comprovação do devido preparo recursal e com pedido de justiça gratuita. O benefício da justiça gratuita foi indeferido, e a recorrente foi intimada para realizar o preparo sob pena de deserção. A reclamada permaneceu inerte, não efetuando o preparo. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se o recurso ordinário interposto pela reclamada deve ser conhecido, considerando a ausência de preparo e o indeferimento do pedido de justiça gratuita. III.",art_1007_cpc|trt19|art_789_clt|art_1007_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000036-95.2026.5.19.0060?abaSelecionada=acordaos,RO Sumaríssimo,,,,,Gratuidade da justiça (pós-reforma)|Deserção / preparo / depósito recursal,
Segunda Turma,2ª Turma,0001108-13.2025.5.19.0009,RORSum,Recurso Ordinário - Rito Sumaríssimo,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9246898,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. CONTRATO DE EXPERIÊNCIA. DANOS MORAIS. HORAS EXTRAS. VALOR DA INDENIZAÇÃO. I. CASO EM EXAME 1. Trata-se de recursos ordinários interpostos pela reclamada e pelo reclamante em face da r. sentença que, julgando parcialmente procedente o pedido, declarou a nulidade do contrato de experiência e de sua prorrogação, condenou a reclamada ao pagamento de aviso prévio e multa do artigo 477 da CLT, arbitrou indenização por danos morais em R$ 3.000,00 e deferiu o pagamento de horas extras. II. QUESTÃO EM DISCUSSÃO 2. Há três questões em discussão: (I) a validade do contrato de experiência e sua prorrogação; (II) o cabimento e o valor da indenização por danos morais; e, (III) o pagamento de horas extras. III.",art_7_cf|trt19|art_443_clt|art_477_clt|art_445_clt|sumula_212_tst,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001108-13.2025.5.19.0009?abaSelecionada=acordaos,RO Sumaríssimo,Horas extras / jornada,Horas extras / jornada|Dano moral / existencial|Verbas rescisórias,Outros,Horas extras / jornada::Outros|Verbas rescisórias::Aviso prévio,Nulidade / negativa de prestação jurisdicional,
Segunda Turma,2ª Turma,0000982-75.2025.5.19.0004,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9075835,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. DIFERENÇAS SALARIAIS. SALÁRIO MÍNIMO. ASSÉDIO MORAL E RESCISÃO INDIRETA. HONORÁRIOS ADVOCATÍCIOS. REFORMA PARCIAL DA SENTENÇA. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto pela reclamante contra sentença que julgou improcedentes os pedidos de pagamento de diferenças salariais, rescisão indireta e indenização por danos morais por assédio moral e restrição do uso do banheiro. II. QUESTÕES EM DISCUSSÃO 2. As questões em discussão consistem em: (I) saber se a reclamante faz jus ao recebimento de diferenças salariais decorrentes do pagamento de remuneração inferior ao salário mínimo vigente à época da prestação laboral, em detrimento de norma coletiva; (II) saber se restaram configurados o assédio moral e a restrição ao uso do banheiro, a ponto de justificar a rescisão indireta do contrato de trabalho e a condenação em danos morais; e, (III) saber se é devida a majoração do percentual arbitrado a título de honorários advocatícios sucumbenciais. III.",art_7_cf|b_art_483_clt|trt9|b_art_117_clt|prgf_7_art_896_clt|sumula_333_tst|trt19|i_art_818_clt|b_art_611_clt|art_483_clt|art_227_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000982-75.2025.5.19.0004?abaSelecionada=acordaos,Recurso Ordinário,Justa causa / modalidade de rescisão,Justa causa / modalidade de rescisão|Dano moral / existencial|Salário e diferenças salariais,,,Honorários sucumbenciais,
Segunda Turma,2ª Turma,0001317-82.2025.5.19.0008,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9118680,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. INÉPCIA DA INICIAL. HORAS EXTRAS. JUSTIÇA GRATUITA. HONORÁRIOS SUCUMBENCIAIS. APLICAÇÃO DA LEI PELÉ. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto pela reclamada contra sentença que julgou parcialmente procedente a reclamação trabalhista, condenando-a ao pagamento de horas extras e outros reflexos. O reclamante, por sua vez, interpôs recurso ordinário buscando a fixação de honorários advocatícios em seu favor. II. QUESTÃO EM DISCUSSÃO 2. As questões em discussão consistem em: (I) saber se a petição inicial é inepta quanto ao pedido de horas extras e dobra de domingos; (II) determinar se o tempo de concentração e viagens do fisioterapeuta desportivo deve ser computado como tempo à disposição para fins de horas extras, ante a aplicação da Lei Pelé; (III) analisar a manutenção dos benefícios da justiça gratuita ao reclamante; e, (IV) definir a fixação dos honorários advocatícios sucumbenciais. III.",art_467_clt|sumula_388_tst|art_790_clt|b_art_790_clt|art_299_cp|prgf_2_art_4_clt|trt19|prgf_2_art_99_cpc|art_791_clt|b_art_791_clt|art_477_clt|b_art_477_clt|prgf_2_art_790_clt|b_art_467_clt|art_4_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001317-82.2025.5.19.0008?abaSelecionada=acordaos,Recurso Ordinário,Horas extras / jornada,Horas extras / jornada|Verbas rescisórias,Outros,Horas extras / jornada::Outros|Verbas rescisórias::Multa do art. 467 (verbas incontroversas),Gratuidade da justiça (pós-reforma)|Honorários sucumbenciais,
Segunda Turma,2ª Turma,0000099-50.2024.5.19.0009,ROT,Recurso Ordinário Trabalhista,ROBERTO RICARDO GUIMARAES GOUVEIA,TRT19,16/06/2026,20/06/2026,9223678,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. NULIDADE. INCOMPETÊNCIA MATERIAL. COISA JULGADA. PRESCRIÇÃO. NATUREZA DO CTVA. CRITÉRIOS DE LIQUIDAÇÃO. HONORÁRIOS ADVOCATÍCIOS. I. CASO EM EXAME Trata-se de recursos ordinários interpostos pela reclamada e pelo reclamante em face da sentença que julgou parcialmente procedente o pedido de pagamento de diferenças de complementação de aposentadoria, com a integração da parcela CTVA e o consequente aporte da reserva matemática junto à FUNCEF. II. QUESTÕES EM DISCUSSÃO As questões em discussão consistem em: (i) saber se houve nulidade por negativa de prestação jurisdicional; (ii) saber se a Justiça do Trabalho é competente para julgar a lide; (iii) saber se ocorreu ofensa à coisa julgada material; (iv) saber se há que se falar em prescrição bienal, trienal ou quinquenal; (v) saber qual a natureza jurídica do CTVA e a responsabilidade da Caixa Econômica Federal pelo aporte da reserva matemática; (vi) saber se os critérios de liquidação, juros e correção monetária foram fixados corretamente; (vii) saber se o reclamante deve ser condenado ao pagamento de honorários advocatícios. III.",sumula_268_tst|prgf_1_art_896_clt|sumula_294_tst|art_489_lc_109_01|prgf_3_art_832_cpc|prgf_2_art_102_cf|prgf_1_art_840_cpc|art_141_lc_109_01|prgf_3_art_832_clt|prgf_3_art_840_cpc|trt9|prgf_1_art_832_cpc|prgf_4_art_832_clt|prgf_1_art_840_clt|prgf_4_art_840_cpc|art_489_cpc|_art_840_clt|_art_832_cpc|art_508_cpc|prgf_1_art_832_clt|xxix_art_7_cf|art_499_cpc|art_492_lc_109_01|prgf_3_art_840_clt|prgf_4_art_791_clt|v_prgf_3_art_206_ccb|_art_840_cpc|prgf_4_art_840_clt|prgf_3_art_791_clt|prgf_unico_art_950_ccb|ix_art_93_cf|art_508_lc_109_01|trt19|art_141_cpc|art_75_lc_109_01|_art_832_clt|art_492_cpc|prgf_4_art_832_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0000099-50.2024.5.19.0009?abaSelecionada=acordaos,Recurso Ordinário,,,,,Honorários sucumbenciais|Prescrição (bienal/quinquenal/intercorrente)|Nulidade / negativa de prestação jurisdicional,
Segunda Turma,2ª Turma,0001634-77.2025.5.19.0009,ROT,Recurso Ordinário Trabalhista,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,16/06/2026,19/06/2026,9248883,N,"DIREITO DO TRABALHO. RECURSO ORDINÁRIO. ADICIONAL DE TRANSFERÊNCIA. RECURSO IMPROVIDO. I. CASO EM EXAME 1. Trata-se de recurso ordinário interposto por J. A. DE S. contra sentença que julgou improcedentes os pedidos formulados na petição inicial, incluindo o de adicional de transferência e reflexos. A recorrente alega ter sido admitida em 17/09/2021 como técnica bancária e, a partir de 01/09/2022, passou por sucessivas e provisórias transferências de lotação em diferentes agências bancárias da Caixa Econômica Federal no Estado de Alagoas, o que, em seu entender, ensejaria o direito ao adicional de transferência previsto no artigo 469, § 3º, da CLT. Pugna pela reforma da sentença para que sejam julgados procedentes os seus pedidos. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se as sucessivas e provisórias transferências de lotação da reclamante, sem que tenha havido mudança de domicílio, ensejam o direito ao pagamento do adicional de transferência previsto no artigo 469, § 3º, da CLT. III.",art_43_ri_trt9|art_469_clt|prgf_3_art_469_clt|trt19|i_art_818_clt,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001634-77.2025.5.19.0009?abaSelecionada=acordaos,Recurso Ordinário,Adicionais (insalubridade / periculosidade / noturno),Adicionais (insalubridade / periculosidade / noturno),Adicional de transferência,Adicionais (insalubridade / periculosidade / noturno)::Adicional de transferência,,
Segunda Turma,2ª Turma,0001596-26.2015.5.19.0006,AP,Agravo de Petição,JOSE MARCELO VIEIRA DE ARAUJO,TRT19,16/06/2026,19/06/2026,9250583,N,"DIREITO PROCESSUAL DO TRABALHO. AGRAVO DE PETIÇÃO. PENHORA SALARIAL. TEMA REPETITIVO Nº 75 DO TST. JUÍZO DE RETRATAÇÃO. AGRAVO PROVIDO. I. CASO EM EXAME 1. Trata-se de Agravo de Petição interposto por J. P. DOS S. contra decisão que indeferiu o pedido de bloqueio de parte do salário do executado ALISSON BEZERRA LUIZ. O agravante sustenta que as buscas patrimoniais foram infrutíferas e que o indeferimento da penhora salarial impede o prosseguimento da execução. A decisão recorrida manteve o indeferimento, sob o fundamento de proteção à subsistência digna do devedor e de ineficácia prática da medida, considerando que o valor do crédito (R$ 74.066,87) era desproporcional à penhora de 20% de aproximadamente 1,5 salário mínimo mensal. Houve determinação de retorno dos autos para juízo de retratação, em observância à tese firmada pelo TST em Incidente de Recursos de Revista Repetitivos. II. QUESTÃO EM DISCUSSÃO 2. A questão em discussão consiste em saber se é possível a penhora parcial de salário do executado para satisfação de crédito trabalhista, em face da proteção constitucional ao salário e do princípio da menor onerosidade da execução, diante da tese firmada no Tema Repetitivo nº 75 do TST e da necessidade de juízo de retratação. III.",b_art_896_clt|prgf_2_art_529_clt|prgf_1_art_100_cpc|b_art_765_clt|_art_529_clt|prgf_3_art_529_clt|iv_art_833_cpc|trt19|prgf_3_art_529_cpc|sumula_297_tst|prgf_4_art_529_clt|art_529_cf|prgf_2_art_529_cpc|b_art_765_cpc|b_art_896_cpc|prgf_1_art_100_cf|prgf_4_art_529_cpc|_art_529_cpc,https://jurisprudencia.jt.jus.br/jurisprudencia-nacional/pesquisa/numero/0001596-26.2015.5.19.0006?abaSelecionada=acordaos,Agravo de Petição,Vínculo de emprego,Vínculo de emprego|Execução trabalhista,,,Execução / penhora,
